name,company,address,lat,lng,category,phone,fax,url
ＪＡえひめ未来デイサービスセンターいずみの里,えひめ未来農業協同組合,愛媛県西条市大町980番地4,33.90896,133.1907,デイ,0897-52-1600,0897-47-7675,http://www.ja-ehimemirai.or.jp
デイサービス 川辺の家,新居浜医療福祉生活協同組合,愛媛県西条市船屋甲584番地2号,33.93501,133.2053,デイ,0897-52-0578,0897-52-0586,https://niihama-mcoop.or.jp/
西条市社協デイサービスセンターひまわり,社会福祉法人西条市社会福祉協議会,愛媛県西条市周布６０６番地１西条市西部総合福祉センター,33.92565,133.0819,デイ,0898-76-1673,0898-64-3935,http://www.saijoshakyo.or.jp/
西条市社協デイサービスセンターさくら,社会福祉法人西条市社会福祉協議会,愛媛県西条市丹原町来見乙26番地2西条市丹原高齢者生活福祉センター,33.85718,133.0098,デイ,0898-73-2960,0898-73-2965,http://www.saijoshakyo.or.jp
西条市社協デイサービスセンターつばき,社会福祉法人 西条市社会福祉協議会,愛媛県西条市小松町新屋敷乙４８番地１,33.89618,133.116,デイ,0898-72-6363,0898-72-6555,http://www.saijoshakyo.or.jp
デイサービスいしづちの湯,株式会社ジェイコム,愛媛県西条市西田甲421番地5,33.89506,133.1579,デイ,0897-55-8800,0897-58-2030,http://jcomm-care.co.jp/
デイサービスセンターひうち,フジケア株式会社,愛媛県西条市下島山甲1384番地,33.92291,133.2109,デイ,0897-56-1001,0897-56-6116,
デイサービスセンター ル・ソレイユ,丹原福祉会,愛媛県西条市丹原町今井457番地1,33.90147,133.0605,デイ,0898-76-2111,0898-76-2211,http://www.le-soleil.or.jp/
デイサービスセンター丹原,有限会社 キャンパス,愛媛県西条市丹原町池田1651-1,33.91054,133.0694,デイ,0898-68-4356,0898-68-7311,http://campus.mond.jp
デイサービスセンター東予,株式会社 プラスタア,愛媛県西条市円海寺247-7,33.93396,133.0743,デイ,0898-64-3303,0898-64-3303,https://www.rainbowflower-saijo.com/touyo
デイサービスセンター飯岡,有限会社キャンパス,愛媛県西条市飯岡3796-2,33.91581,133.2169,デイ,0897-53-2735,0897-53-2755,http://campus.mond.jp
アシストジャパンデイサービスセンター６号館,有限会社 アシストジャパン,愛媛県西条市大町字御舟川539-1,33.91722,133.1841,デイ,0897-55-7576,0897-58-5006,http://www.assistjapan.com/company/
ケアコンシェルジュ今井,医療法人今井クリニック整形外科,丹原町今井155－1,33.90087,133.0553,デイ,0898-68-8878,0898-68-8889,htt://care.imai-clinic/net
ケアプラザ「サン愛」大町事業所,株式会社仁愛,愛媛県西条市大町字柳ヶ内７７６－２２,33.91411,133.1895,デイ,0897-55-2313,0897-55-2314,http://www.sun-i.biz/
デイサービス こもれび,株式会社 こもれび,愛媛県西条市小松町大頭甲118番地2,33.88115,133.075,デイ,0898-35-4811,０８９８－３５－４８１３,http://www.komorebi-saijo.com
済生会西条デイサービス事業所,社会福祉法人恩賜財団済生会 支部愛媛県済生会,愛媛県西条市新田109番地1,33.92868,133.1927,デイ,0897-55-5130,0897-55-0340,http://www.saiseikaisaijo.jp/
デイサービスセンター セトウチ,株式会社 レインボーフラワー,愛媛県西条市壬生川675番地1,33.93976,133.0825,デイ,0898-65-5505,0898-65-5505,http://www.rainbowflower-saijo.com/
デイサービスあゆみ,NPO法人 西条,愛媛県西条市河原津甲492番地3,33.96453,133.0608,デイ,0898-55-8765,0898-55-8766,
デイサービスセンター 笑歩会 西条神拝,株式会社アコンプリシー,愛媛県西条市神拝甲561番地1,33.9166,133.1784,デイ,0897-55-6003,0897-55-6004,http://shouhokai.jp/
レッツ倶楽部 西条古川,有限会社ダイヤ住宅販売,愛媛県西条市古川甲417-3,33.91538,133.1644,デイ,0897-66-7211,0897-66-7311,https://www.lets-club.jp/shop/saijofurukawa/
スポーツデイたんばら,有限会社キャンパス,愛媛県西条市丹原町願連寺196－6,33.91001,133.0699,デイ,0898－68－8882,0898-68-8883,https://campus.mond.jp/
デイサービスなないろ西条南,株式会社愛媛ケアサービス,愛媛県西条市大町1176-1,33.90445,133.186,デイ,0897-66-7070,0897-66-7071,
デイサービスセンターなごみ,社会福祉法人潤和会,愛媛県西条市周布326番地,33.92596,133.0882,デイ,0898-64-7003,0898-64-7008,www.nagomi2012.com
通所介護センターまほろば,医療法人弘仁会,愛媛県西条市三津屋南10番20,33.93118,133.0888,デイ,0898-64-6010,0898-64-6011,http://www.koujin.net
指定通所介護事業所デイサービスセンター光風館,社会福祉法人 聖風会,愛媛県西条市氷見字上寺丙１９５番地,33.91951,133.1812,デイ,0897-57-6605,0897-57-6601,http://saijo-seifuukai.or.jp
デイサービスセンター春賀,社会福祉法人三善会,愛媛県大洲市春賀甲1655番地,33.56382,132.554,デイ,0893-26-1471,0893-26-1472,http://www.ecomnet.or.jp/~ohzuhome
デイサービスセンター東大洲,社会福祉法人 大洲市社会福祉協議会,愛媛県大洲市東大洲270番地1,33.52111,132.5552,デイ,0893-23-0313,0893-23-0295,http://www.ozushakyou.jp
大洲市老人デイサービスセンター肱流苑,医療法人 恕風会,愛媛県大洲市肱川町宇和川６５番地１,33.48308,132.6559,デイ,0893-34-3391,0893-34-3392,www.ozu-johukai.jp
ケアプラスデイサービスセンター大洲,ケアプラス株式会社,愛媛県大洲市中村649-1,33.51295,132.5462,デイ,0893-57-6511,0895-57-6512,http://www.carep.jp
デイサービスセンター ゆうゆう大洲,株式会社悠遊社,愛媛県大洲市田口甲１８９５番地2,33.5176,132.5635,デイ,0893-57-6664,0893-23-5663,http://www.yuyusya.co.jp/
デイサービスセンター翠星,株式会社 新風会,愛媛県大洲市新谷甲43番地,33.53516,132.6134,デイ,０８９３－２５－５１１０,０８９３－２５－５１０９,http://www.shinpukai.co.jp/
指定通所介護事業所デイサービス施設とみす寮,大洲喜多特別養護老人ホーム事務組合,愛媛県大洲市大洲810番地1,33.5104,132.5388,デイ,0893-23-0210,0893-23-0211,https://tomisuryou.com/
デイサービス 笑歩会 大洲,株式会社アコンプリシー,愛媛県大洲市徳森字小鳥越2632番地3笑歩会 大洲,33.52189,132.5791,デイ,0893-25-5005,0893-25-5006,http://shouhokai.jp/
複合型介護施設キネマ デイサービス,複合型介護施設キネマ デイサービス,愛媛県大洲市新谷乙537-1,33.53461,132.592,デイ,0893-23-9565,0893-23-9563,
デイサービスセンター 伊予あいじゅ,社会福祉法人愛寿会,愛媛県伊予市下吾川字北西原1781番地1,33.76728,132.7052,デイ,089-989-6413,089-982-8860,http://www.aijukai-group.com/
デイサービスセンター もものさと,えひめ中央農業協同組合,愛媛県伊予市上野580,33.77289,132.7416,デイ,089-983-0011,089-983-0098,http://www.ja-e-chuo.or.jp/public_html/seikatsu/hukusi/fukushi.html
デイサービスセンター森の園,社会福祉法人 愛信会,愛媛県伊予市森甲440-1,33.73908,132.6884,デイ,089-982-7474,089-982-7676,http://morinosono.sakura.ne.jp/
デイサービスセンター ケアフル伊予,有限会社 山起会ライフサプライ,愛媛県伊予市市場甲1021-3,33.75743,132.7037,デイ,089-982-7770,089-982-7771,http://yamakikai.com
医療法人財団尚温会 デイサービスセンターあがわ,医療法人財団尚温会,愛媛県伊予市下吾川１１９－１,33.76193,132.714,デイ,089-997-3535,089-982-6780,http://www.iyohp.jp
デイサービスセンターたちばな,有限会社たちばな,愛媛県伊予市灘町136番地2,33.75898,132.7011,デイ,089-983-0622,089-983-0989,
指定通所介護事業所 なかやま幸梅園,社会福祉法人 中山梅寿会,愛媛県伊予市中山町中山寅381番地,33.63866,132.7066,デイ,089-967-1605,089-967-0940,http://www.koubaien-b.jp/
指定通所介護事業所デイサービスセンター双海夕なぎ荘,社会福祉法人双海夕なぎ会,愛媛県伊予市双海町上灘甲5269番地1,33.68562,132.6495,デイ,089-986-0055,089-986-0388,http://www2.odn.ne.jp/~aav34770/
共楽園,伊予三島福祉施設協会,愛媛県四国中央市寒川町1792番地2,33.96361,133.5167,デイ,0896-25-1943,0896-25-2833,http://iyo-fsk.com/
デイサービスセンターやすらぎ,有限会社ケアステーションやすらぎ,愛媛県四国中央市金生町下分969番地の1,33.99972,133.5768,デイ,0896-57-1677,0896-57-1660,
生協宇摩リハビリデイサービス,愛媛医療生活協同組合,愛媛県四国中央市寒川町2912-1,33.96728,133.5076,デイ,0896-25-0046,0896-25-0307,https://www.ehime-med.or.jp/index.php
かわのえ,社会福祉法人 福寿会,愛媛県四国中央市川之江町長須７１3番地,34.03055,133.5867,デイ,0896-58-8765,0896-56-3797,https://www.care-net.biz/38/kawanoesou/company.php
樋谷荘,社会福祉法人 愛美会,愛媛県四国中央市上分町乙8番地2,33.98038,133.5871,デイ,0896-56-0006,0896-56-2600,https://www.aibikai.jp/
JAうまデイサービスセンターあったか荘川之江,うま農業協同組合,愛媛県四国中央市妻鳥町1525,33.99089,133.5717,デイ,0896-58-2132,0896-58-7742,
デイサービスセンターしあわせの家,社会福祉法人 まこと,愛媛県四国中央市豊岡町大町字東原2786番地2,33.95773,133.4901,デイ,0896-28-2873,0896-28-2872,http://shiawasenoie.jp/
ＪＡうまデイサービスセンターあったか荘土居,うま農業協同組合,愛媛県四国中央市土居町土居885-1,33.95704,133.421,デイ,0896-74-0150,0896-74-0160,
デイサービスひかり,ヒカリメディカルサービス株式会社,愛媛県四国中央市三島金子1丁目4番31号,33.98161,133.538,デイ,0896-24-5017,0896-24-5561,
デイサービス菜の花,有限会社 ケアサービス菜の花,愛媛県四国中央市中之庄町59番1,33.97503,133.529,デイ,0896-24-2929,0896-24-2939,http://care-net.biz/38/nanohana/
デイサービスセンター・スマイル,株式会社 悠遊社,愛媛県四国中央市土居町土居1105-1,33.95221,133.4156,デイ,0896-74-0155,0896-74-0156,https://yuyusya.co.jp/
JAうまデイサービスセンターあったか荘三島,うま農業協同組合,中之庄町1684-4,33.98007,133.5318,デイ,0896-24-8712,0896-24-8714,
通所介護事業所くりのみ土居,社会福祉法人くりのみ会,愛媛県四国中央市土居町津根3008-1,33.9664,133.4536,デイ,0896-74-6541,0896-74-6590,
デイサービス きずな,株式会社 四国中央興産,愛媛県四国中央市中之庄町462番地１のんびりライフタウンかがやき１F,33.97765,133.534,デイ,0896-29-5102,0896-29-5106,http://kagayaki2012.com
デイサービスセンターなないろ,株式会社四国中央ケアサービス,中曽根町1051番地,33.97102,133.5563,デイ,0896-77-5629,0896-77-5629,http://www.hiro-homepage4.com/
デイサービス かがやき,株式会社 四国中央興産,愛媛県四国中央市寒川町７５８番地１のんびりライフかがやき,33.97056,133.5195,デイ,0896-29-5137,0896-29-5138,http://kagayaki2012.com
ケアプラザ「サン愛」三島事業所,株式会社仁愛,愛媛県四国中央市中之庄町621-1,33.97464,133.5361,デイ,0896-28-7920,0896-28-7921,http://www.sun-i.biz/
通所介護事業所 ひうち荘,社会福祉法人 愛美会,愛媛県四国中央市土居町津根2639,33.96688,133.4586,デイ,0896-29-5151,0896-22-4117,https://www.aibikai.jp/
デイサービスセンターさくらスマイル,株式会社悠遊社,土居町畑野713-7,33.94843,133.4098,デイ,0896-72-6222,0896-72-8220,http://www.yuyusya.co.jp/
指定通所介護事業所 みどり荘,社会福祉法人 愛美会,愛媛県四国中央市中之庄町542,33.97689,133.5349,デイ,0896-28-7751,0896-28-7756,https://www.aibikai.jp
デイサービスいきいき,株式会社明生ハートケア,愛媛県四国中央市金生町下分１３４８番地１,33.99857,133.5809,デイ,０８９６－２２－３８４３,０８９６－２２－３８４５,http://meisei-hasegawa.com
デイサービスセンターなないろ豊岡,株式会社四国中央ケアサービス,愛媛県四国中央市豊岡町長田1655番地1,33.96577,133.4765,デイ,0896-77-4196,0896-77-4196,https://nanairo-toyooka.webnode.jp/
デイサービスセンター 三島の杜,社会福祉法人愛美会,愛媛県四国中央市上柏町２０２番地１地域密着型介護老人福祉施設三島の杜,33.9801,133.5612,デイ,0896-22-4477,0896-22-4456,http://www.aibikai.jp/
デイサービスセンターしあわせの家寒川,社会福祉法人まこと,愛媛県四国中央市寒川町3677,33.96656,133.5055,デイ,0896-29-5827,0896-29-5825,http://shiawasenoie.jp/
デイサービス「ふれあい」,医療法人明生会,愛媛県四国中央市金生町下分1243番地の1,33.99755,133.5803,デイ,0896-58-5889,0896-58-5872,http://meisei-hasegawa.com/
デイサービス ほのぼの,株式会社明生ハートケア,愛媛県四国中央市金生町下分１３３０番地,33.99969,133.5803,デイ,0896-22-3803,0896-22-3807,http://meisei-hasegawa.com/publics/index/23/
リハビリデイサービスたんぽぽ,医療法人明生会,愛媛県四国中央市金生町下分1330番地ハートケアタウン陽だまり1階,33.99937,133.5804,デイ,0896-22-3805,0896-22-3807,http://meisei-hasegawa.com
デイサービスセンターまほろば,医療法人社団みのり会,愛媛県西予市三瓶町朝立2-1-7,33.38465,132.4253,デイ,0894-33-2877,0894-33-0767,
デイサービスセンター蒼月,株式会社新風会,愛媛県西予市宇和町岡山545番地,33.42329,132.5056,デイ,0894-66-0234,0894-66-0234,http://www5.ocn.ne.jp/~shinpu/
デイサービス ねぶの花,株式会社 元禄,愛媛県西予市宇和町卯之町五丁目1番地4,33.36187,132.5284,デイ,0894-62-1117,0894-62-8028,
デイサービスセンター めぐみの里,株式会社百笑一輝,愛媛県西予市明浜町俵津4番耕地44番地,33.3261,132.491,デイ,0894-69-3101,0894-69-3102,http://care-net.biz/38/hyakushouikki/
デイサービスセンター寿楽苑,西予市野城総合福祉協会,愛媛県西予市城川町魚成7026番地1,33.37999,132.731,デイ,0894-82-0021,0894-82-0204,http://noshiro-f.jp/
デイサービスセンター 海里,株式会社 百笑一輝,愛媛県西予市明浜町俵津4-69-1,33.32806,132.4864,デイ,0894-65-0122,0894-65-0123,http://care-net.biz/38/hyakushouikki/b33.php
福祉の里デイサービスセンター,社会福祉法人西予総合福祉会,愛媛県西予市宇和町久枝甲1442番地1,33.36186,132.4958,デイ,0894-62-4611,0894-62-4611,http//www.seiyofukusi.com/
デイサービスセンター・バンブー,医療法人 竹林院,愛媛県西予市野村町野村11-110,33.37224,132.6439,デイ,0894-72-3801,0894-72-3809,http://iseki-mc.wixsite.com/iseki-mc
デイサービス さくら,株式会社 さくら,愛媛県西予市宇和町山田１５５８番地,33.37532,132.4769,デイ,0894-62-8061,0894-62-8062,
リハビリ専門デイサービス歩,社会福祉法人 西予総合福祉会,愛媛県西予市宇和町卯之町3-486,33.36122,132.513,デイ,0894-62-7155,0894-62-7155,http://www.seiyofukushi.com/
デイサービスセンターふれあい,社会福祉法人西予市野城総合福祉協会,愛媛県西予市野村町野村13号288番地,33.37755,132.6395,デイ,0894-72-2851,0894-72-3493,http://noshiro-f.jp/
デイサービスはなみずき,株式会社はなみずき,愛媛県西予市宇和町坂戸437番地,33.38991,132.5058,デイ,0894-62-0087,0894-62-5562,http://www.hanamizuki-seiyo.com
デイサービスセンターplum,医療法人三全会,愛媛県東温市野田3丁目1-13,33.79572,132.8356,デイ,089-948-4133,089-948-4138,https://umemoto.clinic/
つながるデイサービス,株式会社つながる,愛媛県東温市南野田３３番２,33.78936,132.8436,デイ,089-916-6118,089-916-5264,https://www.tsunagaru-genki.com/
デイサービスセンターあ・ベンチ,株式会社でい－Ｃ,愛媛県東温市下林別府甲1939-3,33.77748,132.8704,デイ,089-909-5506,089-909-5507,http://abench.sakura.ne.jp
デイサービスだん,株式会社ソリッドアース,愛媛県東温市南方222,33.79958,132.9156,デイ,089-909-3511,089-909-3512,https://day-dan.jimdofree.com/
デイサービス ガリラヤ荘,社会福祉法人 愛隣園,愛媛県東温市南方1766番地1,33.79764,132.8979,デイ,089-966-2293,089-966-2276,https://www.ailinen.jp/
デイサービスセンターウェルケア重信,社会福祉法人 喜久寿,愛媛県東温市北野田５３３番１,33.79345,132.8329,デイ,089-909-6828,089-955-0311,http://kikuju.or.jp/
指定通所介護事業所デイサービスセンターあいくる,社会福祉法人 喜久寿,愛媛県東温市志津川甲83番地1,33.79674,132.8728,デイ,089-964-7061,089-964-7062,http:/www.kikuju.ftw.jp/
美川デイサービスセンター,社会福祉法人久万高原町社会福祉協議会,愛媛県上浮穴郡久万高原町上黒岩2920番地１,33.61443,132.9762,デイ,0892-56-0750,0892-56-0170,http://www.kumakougen-shakyo.or.jp/
指定通所介護事業所デイサービスセンター久万の里,喜久寿,愛媛県上浮穴郡久万高原町菅生3番耕地580番地24,33.64812,132.9112,デイ,0892-21-1000,0892-21-1004,http://kikuju.or.jp/
デイサービスセンター直瀬,有限会社ナイスデイ,愛媛県上浮穴郡久万高原町直瀬甲3974番地6,33.70473,132.9596,デイ,0892-50-1150,0892-50-1152,
こころ,有限会社 アンジェロ,愛媛県伊予郡松前町大間225,33.79843,132.7383,デイ,089-985-4533,089-985-4533,
通所介護事業所スイムアンドデイ,有限会社スイムアンドデイ,愛媛県伊予郡松前町南黒田428番地1,33.77702,132.7088,デイ,089-961-6320,089-961-6321,
セルフ-クリエイト くるみ,株式会社クオリア,愛媛県伊予郡松前町北黒田679-1,33.77956,132.7045,デイ,089-916-3611,089-916-3611,https://qualia-kurumi.com/
指定通所介護事業所 鶴寿荘,社会福祉法人鶴寿会,愛媛県伊予郡松前町大字鶴吉635番地1,33.78284,132.7358,デイ,089-985-0170,089-985-0360,http://kakuju.or.jp/
デイサービスセンター玉泉,社会福祉法人エンゼル,愛媛県伊予郡松前町大字北川原33番地1,33.7993,132.713,デイ,089-984-6407,089-984-7776,http://www.angel-welfare.jp/
デイサ－ビスセンターのどか,有限会社コミュニティーハウス,愛媛県伊予郡松前町大字北黒田173番地1,33.78179,132.7134,デイ,089-961-6373,089-984-3637,
ベストケア・デイサービスセンター松前,ベストケア株式会社,愛媛県伊予郡松前町北黒田242-5,33.78076,132.7109,デイ,089-961-6363,089-961-6364,http://www.best-care.jp/
医療法人財団尚温会デイサービスセンターたかやなぎ,医療法人財団尚温会,愛媛県伊予郡松前町西高柳258番地,33.80368,132.7156,デイ,089-985-3222,089-985-3100,http://www.iyohp.jp
ケアフィット松前,ベストケア株式会社,愛媛県伊予郡松前町北黒田２４２番地１,33.7807,132.7106,デイ,089-961-6606,089-961-6607,http://www.best-care.jp/
デイサービスセンターエンゼルなかがわら,エンゼル,愛媛県伊予郡松前町大字中川原168番地1,33.7972,132.7546,デイ,089-984-7666,089-984-7667,http://www.angel-welfare.jp/
デイサービス 未来まさき,株式会社 キュート,愛媛県伊予郡松前町東古泉１番地９,33.78353,132.7138,デイ,089-985-4400,089-985-4401,
デイサービスセンターれもん,社会福祉法人みかん会,愛媛県伊予郡松前町恵久美８０４番１,33.79886,132.7277,デイ,089-909-6096,089-909-6097,https://mikankai.com/
松前社協デイサービスセンターみどり,社会福祉法人松前町社会福祉協議会,愛媛県伊予郡松前町大字筒井710番地1松前町総合福祉センター内1階,33.7871,132.7126,デイ,089-985-4150,089-985-3912,http://www.ecomnet.or.jp/~masaki-shakyou
デイサービスセンター福家,株式会社スピーシーズ,愛媛県伊予郡松前町北黒田680番地,33.77952,132.7047,デイ,089-906-6027,089-906-6028,
砥部町デイサービスセンター,砥部町,愛媛県伊予郡砥部町総津３９８番地,33.63042,132.7987,デイ,089-969-2211,089-969-5151,https://koujyukai-hirota.com
デイサービスセンターあったか,社会福祉法人砥部寿会,愛媛県伊予郡砥部町高尾田1171-2,33.77715,132.7962,デイ,089-957-2007,089-957-2107,https://tobe-k.com
デイサービスセンターTo-be,砥部病院ケアサービス株式会社,伊予郡砥部町麻生38-1,33.78133,132.7899,デイ,089-969-0075,089-969-0076,to-be.daysurvice@tobebyouin.com
デイフィットＡＳＲＥ和とべ,株式会社 アスレヤマト,愛媛県伊予郡砥部町重光181－４,33.78556,132.7828,デイ,089-961-1286,089-961-1287,http://asreyamato.co.jp/
デイサービス ほわいと・とべ,株式会社ほわいと,愛媛県伊予郡砥部町大南457,33.73894,132.7935,デイ,089-909-3202,089-909-3203,https://www.kaigohowaito.jp
ユーミーケア内子デイサービス,株式会社ユーミーケア,愛媛県喜多郡内子町内子251番1,33.54931,132.6475,デイ,0893-59-2259,0893-44-6512,http://www.you-me-care.co.jp
デイサービス内子さくら,有限会社さくら介護,愛媛県喜多郡内子町内子4271－15,33.5558,132.6436,デイ,0893-44-6711（,0893-44-6713,
デイサービスセンターやすらぎ,株式会社フォレストケア,愛媛県喜多郡内子町内子716番地,33.5447,132.6479,デイ,0893-44-6310,0893-44-6312,https://pupu-forcecorp.ssl-lolipop.jp/yasuragi/
町見老人デイサービスセンター,社会福祉法人 伊方町社会福祉協議会,愛媛県西宇和郡伊方町九町6番耕地840番地14,33.47196,132.3072,デイ,0894-39-0390,0894-21-6866,
ディサービスセンター瀬戸あいじゅ,社会福祉法人 愛寿会,愛媛県西宇和郡伊方町川之浜５９４,33.42641,132.2291,デイ,0894-53-0622,0894-53-0955,http://aijukai-group.com
瀬戸デイサービスセンター,社会福祉法人伊方町社会福祉協議会,愛媛県西宇和郡伊方町三机乙1087番地1,33.45664,132.2444,デイ,0894-57-2180,0894-57-2181,http://www.shakyo.or.jp/hp/1487/
伊方老人デイサービスセンター,社会福祉法人 伊方町社会福祉協議会,愛媛県西宇和郡伊方町湊浦871番地2,33.48982,132.3556,デイ,0894-38-0008,0984-38-0112,
三崎デイサービスセンター,社会福祉法人 伊方町社会福祉協議会,愛媛県西宇和郡伊方町三崎1700番地16 三崎保健福祉センター,33.39138,132.1165,デイ,0894-54-2222,0894-54-2223,
デイサービスセンター なごみ,愛媛物産株式会社,愛媛県北宇和郡松野町大字豊岡3063,33.23032,132.7039,デイ,0895-42-0148,0895-42-0196,http://www.nagomisou.com/
デイサービス虹,有限会社レインボープラス,愛媛県北宇和郡松野町大字豊岡3011番地1,33.23152,132.7028,デイ,0895-20-5011,0895-20-5010,
通所介護事業所あおぞら,有限会社ケアプラザヨシコー,愛媛県北宇和郡鬼北町大字興野々1251番地,33.25035,132.7155,デイ,0895-45-3900,0895-45-3901,http://careplazaaozora.community.officelive.com/aboutus.aspx
デイサービス施設勝山荘,宇和島地区広域事務組合,愛媛県北宇和郡鬼北町大字上大野322番地,33.32582,132.796,デイ,0895-44-2781,0895-44-2782,http://www.nanpu.or.jp/
社会福祉法人 鬼北町社会福祉協議会,社会福祉法人鬼北町社会福祉協議会,愛媛県北宇和郡鬼北町大字近永782番地,33.25739,132.6844,デイ,0895-45-3709,0895-45-3669,http://kihoku-syakyo.or.jp/
デイサービスゆう,有限会社介護サービスゆう,愛媛県北宇和郡鬼北町大字永野市76,33.25477,132.6857,デイ,0895-45-2256,0895-45-2256,
通所介護事業所桜桃,吉田興産有限会社,愛媛県北宇和郡鬼北町大字内深田1066番地3,33.26164,132.6645,デイ,0895-45-0125,0895-20-6100,
愛ほっとデイサ－ビスきほく,株式会社アクティブモア,愛媛県北宇和郡鬼北町大字中野川528番地,33.24713,132.6744,デイ,0895-49-1600,0895-49-1601,http://ai-hot.jp
デイサービスセンター自在,社会福祉法人御荘福祉施設協会,愛媛県南宇和郡愛南町満倉2301番地1,32.95323,132.6031,デイ,0895-73-7117,0895-72-3115,https://m-fukushi.or.jp/
デイサービスからふる,株式会社エス,高知県高知市一ツ橋町二丁目１２７番地－１階,33.57423,133.5287,デイ,０８８－８５６－９３１６,０８８－８５６－９３１８,
デイサービスセンター サイタ,社会福祉法人 ザ・ハート・クラブ,高知県高知市朝倉甲２５－１在宅介護支援事業所 サイタ,33.54417,133.5014,デイ,088-856-5761,088-856-5332,http://www.thc.or.jp/
ニチイケアセンター愛宕,株式会社 ニチイ学館,高知県高知市愛宕町４丁目17-7,33.57486,133.5369,デイ,088-802-2913,088-802-2914,http://www.nichiigakkan.co.jp
デイサービス・アートケア仁井田,有限会社 昭和メディカル,仁井田4639-1,33.51007,133.5674,デイ,088-855-8665,088-847-2625,
デイサービスセンター よこはま,医療法人博愛会,高知県高知市横浜東町10番2号,33.52026,133.5487,デイ,088-841-3232,088-841-3231,http://www.rp-yokohama.com/
デイサービスセンターライラック,有限会社エクセルエム,高知県高知市本町3丁目6-27サウスヴィラ本町2階,33.55711,133.5352,デイ,088-802-2727,088-802-2827,http://excel-m.co.jp/
通所介護事業所 なぎさ,社会福祉法人海の里,高知市仁井田１６１８番地１８,33.51319,133.572,デイ,088-847-7878,088-847-1331,http://uminosato.or.jp/
デイステーション りんくす せかんど,株式会社アンビション,大津乙892-1,33.57072,133.596,デイ,０８８－８６６－０１３５,０８８－８６６－０１３６,https://ambition-links.co.jp/
アルコ潮見台,福の種株式会社,高知県高知市潮見台１丁目2603,33.56236,133.621,デイ,088-856-8603,088-856-8606,http://houjin.fuku-no-tane.com/
ツクイ高知東雲,株式会社 ツクイ,高知県高知市東雲町8-43,33.55862,133.5646,デイ,088-880-5726,088-880-5727,
リハビリ型デイサービス「めりふる」,株式会社ムルム,高知県高知市梅ノ辻2-6,33.55563,133.5441,デイ,088-879-9825,088-878-9823,https://murumu.net/merihuru/
デイサービスセンターしのはら神田,アルフレッサ篠原化学株式会社,高知県高知市神田1071-1,33.54364,133.5137,デイ,088-831-1121,088-831-1131,
デイサービス むすび葉ｐｌｕｓ,株式会社サイドバイサイド,高知県高知市中水道8－6,33.56869,133.5356,デイ,088－881－6358,088－881－6359,
デイサービス おとも,合同会社おとも,高知県高知市秦南町1丁目7-17,33.5739,133.5444,デイ,088-881-3292,088-881-3369,
デイサービスセンター森の里,社会福祉法人ふるさと会,高知市横浜20番1,33.52854,133.5537,デイ,088-848-1051,088-848-2005,http://furusatokai.or.jp
老人デイサービスセンターもろぎ,社会福祉法人高春福祉会,高知県高知市春野町東諸木3058番地1,33.48781,133.5155,デイ,088-842-5510,088-842-7625,http://takaharufukushikai.com
デイサービス あさひの里,龍馬観光株式会社,高知県高知市南元町８５番住宅型有料老人ホームあさひの里,33.55719,133.5076,デイ,088-803-8088,088-803-7171,
デイサービスセンター おらんくの縁側,医療法人 大和会,東秦泉寺75-1,33.57786,133.546,デイ,088-822-2270,088-822-2276,https://www.fukudacl.or.jp
デイサービス やわらぎ,株式会社 ライフサポート 和,高知県高知市朝倉西町2丁目5番2号,33.54033,133.4804,デイ,088-802-5761,088-802-5762,
デイサービスセンター介良・なの花,有限会社なのはなプラン,高知県高知市介良乙3137番地5,33.55825,133.5987,デイ,088-878-4165,088-878-7096,http://www.nanohanaplan.co.jp
ツクイ高知神田,株式会社ツクイ,高知県高知市神田1404-1,33.5411,133.5178,デイ,088-805-1015,088-805-1016,
デイサービスセンター リハライフ,株式会社 リハライフ,高知県高知市仲田町７－１１,33.54877,133.5532,デイ,088-879-6568,088-879-6569,www.rehalife-kochi.com
デイサービスセンター リハライフプラス,株式会社 リハライフ,高知県高知市仲田町6-24,33.54953,133.553,デイ,088-856-5531,088-856-5532,www.rehalife-kochi.com
デイサービスセンター リハライフ高須,株式会社リハライフ,高知県高知市高須新町2丁目1-40,33.55708,133.5796,デイ,088-856-6760,088-856-6761,www.rehalife-kochi.com
デイサービスセンター リハライフ新屋敷,株式会社リハライフ,高知県高知市新屋敷1丁目7-7,33.56448,133.5223,デイ,088-821-6285,088-821-6286,www.rehalife-kochi.com
デイサービスセンターリハライフ卸団地,株式会社リハライフ,高知県高知市南久保14-17,33.56771,133.5655,デイ,088-802-5256,088-802-6356,www.rehalife-kochi.com
デイサービス スタイル高須,株式会社ケアウェイブ,高知県高知市高須2丁目13-1,33.56107,133.5847,デイ,088-856-8640,088-856-8641,s-kyotaku@style-carewave.jp
デイサービス絆・わかくさ,,若草町1-24サービス付き高齢者向け住宅 絆・わかくさ,33.544,133.4898,デイ,088-849-3334,088-849-3337,http://www.unvs.co.jp
デイサービスセンターあったかケアみずき,医療法人防治会,高知県高知市一宮中町2丁目９－４,33.58209,133.5727,デイ,088－846－6800,088－846－6801,http://www.attakacaremizuki.jp
ジョイリハSPA土佐道路,株式会社 ヤマウチ,高知県高知市鴨部3-24-26,33.54529,133.501,デイ,088-828-8050,088-828-8250,https://joyreha.co.jp/
